job_size,perc_jobs_lte
702,99.17810776085994
703,99.17810776085994
704,99.17810776085994
705,99.17810776085994
706,99.17810776085994
707,99.17810776085994
708,99.17810776085994
709,99.17810776085994
710,99.17810776085994
711,99.17810776085994
712,99.17810776085994
713,99.17810776085994
714,99.17810776085994
715,99.17810776085994
716,99.17810776085994
717,99.17810776085994
718,99.17810776085994
719,99.17810776085994
720,99.17810776085994
721,99.17810776085994
722,99.17810776085994
723,99.17810776085994
724,99.17810776085994
725,99.17810776085994
726,99.17810776085994
727,99.17810776085994
728,99.17810776085994
729,99.17810776085994
730,99.17810776085994
731,99.17810776085994
732,99.17810776085994
733,99.17810776085994
734,99.17810776085994
735,99.17810776085994
736,99.17810776085994
737,99.17810776085994
738,99.17810776085994
739,99.17810776085994
740,99.17810776085994
741,99.17810776085994
742,99.17810776085994
743,99.17810776085994
744,99.17810776085994
745,99.17810776085994
746,99.17810776085994
747,99.17810776085994
748,99.17810776085994
749,99.17810776085994
750,99.17810776085994
751,99.17810776085994
752,99.17810776085994
753,99.17810776085994
754,99.17810776085994
755,99.17810776085994
756,99.17810776085994
757,99.17810776085994
758,99.17810776085994
759,99.17810776085994
